id,number,name,name_zh_cn,name_zh_tw,name_ja,form,type1,type2,generation,generationGames,goAttack,goDefense,goStamina,goStatsSource,categories,search
790,0790,Cosmoem,科斯莫姆,科斯莫姆,コスモウム,,psychic,,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,,790 Cosmoem 科斯莫姆 科斯莫姆 コスモウム Psychic 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon)
791,0791,Solgaleo,索尔迦雷欧,索爾迦雷歐,ソルガレオ,,psychic,steel,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,,791 Solgaleo 索尔迦雷欧 索爾迦雷歐 ソルガレオ Psychic Steel 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon)
792,0792,Lunala,露奈雅拉,露奈雅拉,ルナアーラ,,psychic,ghost,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,,792 Lunala 露奈雅拉 露奈雅拉 ルナアーラ Psychic Ghost 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon)
793,0793,Nihilego,虚吾伊德,虛吾伊德,ウツロイド,,rock,poison,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,,793 Nihilego 虚吾伊德 虛吾伊德 ウツロイド Rock Poison 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon)
794,0794,Buzzwole,爆肌蚊,爆肌蚊,マッシブーン,,bug,fighting,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,,794 Buzzwole 爆肌蚊 爆肌蚊 マッシブーン Bug Fighting 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon)
795,0795,Pheromosa,费洛美螂,費洛美螂,フェローチェ,,bug,fighting,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,,795 Pheromosa 费洛美螂 費洛美螂 フェローチェ Bug Fighting 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon)
796,0796,Xurkitree,电束木,電束木,デンジュモク,,electric,,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,,796 Xurkitree 电束木 電束木 デンジュモク Electric 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon)
797,0797,Celesteela,铁火辉夜,鐵火輝夜,テッカグヤ,,steel,flying,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,,797 Celesteela 铁火辉夜 鐵火輝夜 テッカグヤ Steel Flying 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon)
798,0798,Kartana,纸御剑,紙御劍,カミツルギ,,grass,steel,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,,798 Kartana 纸御剑 紙御劍 カミツルギ Grass Steel 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon)
799,0799,Guzzlord,恶食大王,惡食大王,アクジキング,,dark,dragon,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,,799 Guzzlord 恶食大王 惡食大王 アクジキング Dark Dragon 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon)
800,0800,Necrozma,奈克洛兹玛,奈克洛茲瑪,ネクロズマ,,psychic,,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,form_change|fusion,800 Necrozma 奈克洛兹玛 奈克洛茲瑪 ネクロズマ Psychic 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon) form_change fusion
800,0800,Necrozma,奈克洛兹玛,奈克洛茲瑪,ネクロズマ,Dusk Mane Necrozma,psychic,steel,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,form_change|fusion,800 Necrozma Dusk Mane Necrozma 奈克洛兹玛 奈克洛茲瑪 ネクロズマ Psychic Steel 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon) form_change fusion
800,0800,Necrozma,奈克洛兹玛,奈克洛茲瑪,ネクロズマ,Dawn Wings Necrozma,psychic,ghost,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,form_change|fusion,800 Necrozma Dawn Wings Necrozma 奈克洛兹玛 奈克洛茲瑪 ネクロズマ Psychic Ghost 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon) form_change fusion
800,0800,Necrozma,奈克洛兹玛,奈克洛茲瑪,ネクロズマ,Ultra Necrozma,psychic,dragon,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,form_change|fusion,800 Necrozma Ultra Necrozma 奈克洛兹玛 奈克洛茲瑪 ネクロズマ Psychic Dragon 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon) form_change fusion
801,0801,Magearna,玛机雅娜,瑪機雅娜,マギアナ,,steel,fairy,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,mythical,801 Magearna 玛机雅娜 瑪機雅娜 マギアナ Steel Fairy 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon) mythical
802,0802,Marshadow,玛夏多,瑪夏多,マーシャドー,,fighting,ghost,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,mythical,802 Marshadow 玛夏多 瑪夏多 マーシャドー Fighting Ghost 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon) mythical
803,0803,Poipole,毒贝比,毒貝比,ベベノム,,poison,,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,,803 Poipole 毒贝比 毒貝比 ベベノム Poison 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon)
804,0804,Naganadel,四颚针龙,四顎針龍,アーゴヨン,,poison,dragon,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,,804 Naganadel 四颚针龙 四顎針龍 アーゴヨン Poison Dragon 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon)
805,0805,Stakataka,垒磊石,壘磊石,ツンデツンデ,,rock,steel,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,,805 Stakataka 垒磊石 壘磊石 ツンデツンデ Rock Steel 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon)
806,0806,Blacephalon,砰头小丑,砰頭小丑,ズガドーン,,fire,ghost,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,,806 Blacephalon 砰头小丑 砰頭小丑 ズガドーン Fire Ghost 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon)
807,0807,Zeraora,捷拉奥拉,捷拉奧拉,ゼラオラ,,electric,,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,mythical,807 Zeraora 捷拉奥拉 捷拉奧拉 ゼラオラ Electric 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon) mythical
808,0808,Meltan,美录坦,美錄坦,メルタン,,steel,,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,mythical,808 Meltan 美录坦 美錄坦 メルタン Steel 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon) mythical
809,0809,Melmetal,美录梅塔,美錄梅塔,メルメタル,,steel,,7,太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon),,,,,mythical,809 Melmetal 美录梅塔 美錄梅塔 メルメタル Steel 7 太阳/月亮/究极之日/究极之月 (Sun/Moon/Ultra Sun/Ultra Moon) mythical
810,0810,Grookey,敲音猴,敲音猴,サルノリ,,grass,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,810 Grookey 敲音猴 敲音猴 サルノリ Grass 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
811,0811,Thwackey,啪咚猴,啪咚猴,バチンキー,,grass,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,811 Thwackey 啪咚猴 啪咚猴 バチンキー Grass 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
812,0812,Rillaboom,轰擂金刚猩,轟擂金剛猩,ゴリランダー,,grass,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,812 Rillaboom 轰擂金刚猩 轟擂金剛猩 ゴリランダー Grass 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
813,0813,Scorbunny,炎兔儿,炎兔兒,ヒバニー,,fire,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,813 Scorbunny 炎兔儿 炎兔兒 ヒバニー Fire 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
814,0814,Raboot,腾蹴小将,騰蹴小將,ラビフット,,fire,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,814 Raboot 腾蹴小将 騰蹴小將 ラビフット Fire 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
815,0815,Cinderace,闪焰王牌,閃焰王牌,エースバーン,,fire,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,815 Cinderace 闪焰王牌 閃焰王牌 エースバーン Fire 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
816,0816,Sobble,泪眼蜥,淚眼蜥,メッソン,,water,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,816 Sobble 泪眼蜥 淚眼蜥 メッソン Water 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
817,0817,Drizzile,变涩蜥,變澀蜥,ジメレオン,,water,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,817 Drizzile 变涩蜥 變澀蜥 ジメレオン Water 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
818,0818,Inteleon,千面避役,千面避役,インテレオン,,water,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,818 Inteleon 千面避役 千面避役 インテレオン Water 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
819,0819,Skwovet,贪心栗鼠,貪心栗鼠,ホシガリス,,normal,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,819 Skwovet 贪心栗鼠 貪心栗鼠 ホシガリス Normal 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
820,0820,Greedent,藏饱栗鼠,藏飽栗鼠,ヨクバリス,,normal,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,820 Greedent 藏饱栗鼠 藏飽栗鼠 ヨクバリス Normal 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
821,0821,Rookidee,稚山雀,稚山雀,ココガラ,,flying,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,821 Rookidee 稚山雀 稚山雀 ココガラ Flying 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
822,0822,Corvisquire,蓝鸦,藍鴉,アオガラス,,flying,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,822 Corvisquire 蓝鸦 藍鴉 アオガラス Flying 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
823,0823,Corviknight,钢铠鸦,鋼鎧鴉,アーマーガア,,flying,steel,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,823 Corviknight 钢铠鸦 鋼鎧鴉 アーマーガア Flying Steel 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
824,0824,Blipbug,索侦虫,索偵蟲,サッチムシ,,bug,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,824 Blipbug 索侦虫 索偵蟲 サッチムシ Bug 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
825,0825,Dottler,天罩虫,天罩蟲,レドームシ,,bug,psychic,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,825 Dottler 天罩虫 天罩蟲 レドームシ Bug Psychic 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
826,0826,Orbeetle,以欧路普,以歐路普,イオルブ,,bug,psychic,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,826 Orbeetle 以欧路普 以歐路普 イオルブ Bug Psychic 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
827,0827,Nickit,狡小狐,偷兒狐,クスネ,,dark,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,827 Nickit 狡小狐 偷兒狐 クスネ Dark 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
828,0828,Thievul,猾大狐,狐大盜,フォクスライ,,dark,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,828 Thievul 猾大狐 狐大盜 フォクスライ Dark 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
829,0829,Gossifleur,幼棉棉,幼棉棉,ヒメンカ,,grass,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,829 Gossifleur 幼棉棉 幼棉棉 ヒメンカ Grass 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
830,0830,Eldegoss,白蓬蓬,白蓬蓬,ワタシラガ,,grass,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,830 Eldegoss 白蓬蓬 白蓬蓬 ワタシラガ Grass 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
831,0831,Wooloo,毛辫羊,毛辮羊,ウールー,,normal,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,831 Wooloo 毛辫羊 毛辮羊 ウールー Normal 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
832,0832,Dubwool,毛毛角羊,毛毛角羊,バイウールー,,normal,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,832 Dubwool 毛毛角羊 毛毛角羊 バイウールー Normal 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
833,0833,Chewtle,咬咬龟,咬咬龜,カムカメ,,water,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,833 Chewtle 咬咬龟 咬咬龜 カムカメ Water 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
834,0834,Drednaw,暴噬龟,暴噬龜,カジリガメ,,water,rock,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,834 Drednaw 暴噬龟 暴噬龜 カジリガメ Water Rock 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
835,0835,Yamper,来电汪,來電汪,ワンパチ,,electric,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,835 Yamper 来电汪 來電汪 ワンパチ Electric 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
836,0836,Boltund,逐电犬,逐電犬,パルスワン,,electric,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,836 Boltund 逐电犬 逐電犬 パルスワン Electric 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
837,0837,Rolycoly,小炭仔,小炭仔,タンドン,,rock,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,837 Rolycoly 小炭仔 小炭仔 タンドン Rock 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
838,0838,Carkol,大炭车,大炭車,トロッゴン,,rock,fire,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,838 Carkol 大炭车 大炭車 トロッゴン Rock Fire 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
839,0839,Coalossal,巨炭山,巨炭山,セキタンザン,,rock,fire,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,839 Coalossal 巨炭山 巨炭山 セキタンザン Rock Fire 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
840,0840,Applin,啃果虫,啃果蟲,カジッチュ,,grass,dragon,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,840 Applin 啃果虫 啃果蟲 カジッチュ Grass Dragon 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
841,0841,Flapple,苹裹龙,蘋裹龍,アップリュー,,grass,dragon,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,841 Flapple 苹裹龙 蘋裹龍 アップリュー Grass Dragon 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
842,0842,Appletun,丰蜜龙,豐蜜龍,タルップル,,grass,dragon,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,842 Appletun 丰蜜龙 豐蜜龍 タルップル Grass Dragon 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
843,0843,Silicobra,沙包蛇,沙包蛇,スナヘビ,,ground,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,843 Silicobra 沙包蛇 沙包蛇 スナヘビ Ground 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
844,0844,Sandaconda,沙螺蟒,沙螺蟒,サダイジャ,,ground,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,844 Sandaconda 沙螺蟒 沙螺蟒 サダイジャ Ground 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
845,0845,Cramorant,古月鸟,古月鳥,ウッウ,,flying,water,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,845 Cramorant 古月鸟 古月鳥 ウッウ Flying Water 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
846,0846,Arrokuda,刺梭鱼,刺梭魚,サシカマス,,water,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,846 Arrokuda 刺梭鱼 刺梭魚 サシカマス Water 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
847,0847,Barraskewda,戽斗尖梭,戽斗尖梭,カマスジョー,,water,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,847 Barraskewda 戽斗尖梭 戽斗尖梭 カマスジョー Water 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
848,0848,Toxel,电音婴,毒電嬰,エレズン,,electric,poison,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,848 Toxel 电音婴 毒電嬰 エレズン Electric Poison 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
849,0849,Toxtricity,颤弦蝾螈,顫弦蠑螈,ストリンダー,Amped Form,electric,poison,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,form_change,849 Toxtricity Amped Form 颤弦蝾螈 顫弦蠑螈 ストリンダー Electric Poison 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus) form_change
849,0849,Toxtricity,颤弦蝾螈,顫弦蠑螈,ストリンダー,Low Key Form,electric,poison,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,form_change,849 Toxtricity Low Key Form 颤弦蝾螈 顫弦蠑螈 ストリンダー Electric Poison 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus) form_change
850,0850,Sizzlipede,烧火蚣,燒火蚣,ヤクデ,,fire,bug,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,850 Sizzlipede 烧火蚣 燒火蚣 ヤクデ Fire Bug 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
851,0851,Centiskorch,焚焰蚣,焚焰蚣,マルヤクデ,,fire,bug,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,851 Centiskorch 焚焰蚣 焚焰蚣 マルヤクデ Fire Bug 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
852,0852,Clobbopus,拳拳蛸,拳拳蛸,タタッコ,,fighting,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,852 Clobbopus 拳拳蛸 拳拳蛸 タタッコ Fighting 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
853,0853,Grapploct,八爪武师,八爪武師,オトスパス,,fighting,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,853 Grapploct 八爪武师 八爪武師 オトスパス Fighting 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
854,0854,Sinistea,来悲茶,來悲茶,ヤバチャ,,ghost,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,854 Sinistea 来悲茶 來悲茶 ヤバチャ Ghost 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
855,0855,Polteageist,怖思壶,怖思壺,ポットデス,,ghost,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,855 Polteageist 怖思壶 怖思壺 ポットデス Ghost 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
856,0856,Hatenna,迷布莉姆,迷布莉姆,ミブリム,,psychic,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,856 Hatenna 迷布莉姆 迷布莉姆 ミブリム Psychic 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
857,0857,Hattrem,提布莉姆,提布莉姆,テブリム,,psychic,,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,857 Hattrem 提布莉姆 提布莉姆 テブリム Psychic 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
858,0858,Hatterene,布莉姆温,布莉姆溫,ブリムオン,,psychic,fairy,8,剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus),,,,,,858 Hatterene 布莉姆温 布莉姆溫 ブリムオン Psychic Fairy 8 剑/盾/晶灿钻石·明亮珍珠/传说 阿尔宙斯 (Sword/Shield/BDSP/Legends: Arceus)
